scheme,bits,lam,op,warmup,rep,elapsed_ns,icert_len_bytes
schnorr,2048,128,PKRecon,0,142,5164300,44
schnorr,2048,128,iCertGen,0,143,1216700,44
schnorr,2048,128,SKGen,0,143,56500,44
schnorr,2048,128,PKRecon,0,143,5100300,44
schnorr,2048,128,iCertGen,0,144,1258300,44
schnorr,2048,128,SKGen,0,144,60200,44
schnorr,2048,128,PKRecon,0,144,5016200,44
schnorr,2048,128,iCertGen,0,145,1481400,44
schnorr,2048,128,SKGen,0,145,75300,44
schnorr,2048,128,PKRecon,0,145,6689700,44
schnorr,2048,128,iCertGen,0,146,1488300,44
schnorr,2048,128,SKGen,0,146,76600,44
schnorr,2048,128,PKRecon,0,146,6449000,44
schnorr,2048,128,iCertGen,0,147,1479500,44
schnorr,2048,128,SKGen,0,147,73100,44
schnorr,2048,128,PKRecon,0,147,6337800,44
schnorr,2048,128,iCertGen,0,148,1270400,44
schnorr,2048,128,SKGen,0,148,56900,44
schnorr,2048,128,PKRecon,0,148,5177100,44
schnorr,2048,128,iCertGen,0,149,1402800,44
schnorr,2048,128,SKGen,0,149,57500,44
schnorr,2048,128,PKRecon,0,149,4978000,44
schnorr,2048,128,iCertGen,0,150,1148600,44
schnorr,2048,128,SKGen,0,150,73300,44
schnorr,2048,128,PKRecon,0,150,5254100,44
schnorr,2048,128,iCertGen,0,151,1387000,44
schnorr,2048,128,SKGen,0,151,73200,44
schnorr,2048,128,PKRecon,0,151,5881700,44
schnorr,2048,128,iCertGen,0,152,1206300,44
schnorr,2048,128,SKGen,0,152,57700,44
schnorr,2048,128,PKRecon,0,152,5068700,44
schnorr,2048,128,iCertGen,0,153,1168100,44
schnorr,2048,128,SKGen,0,153,56800,44
schnorr,2048,128,PKRecon,0,153,4936300,44
schnorr,2048,128,iCertGen,0,154,1223800,44
schnorr,2048,128,SKGen,0,154,63800,44
schnorr,2048,128,PKRecon,0,154,5222900,44
schnorr,2048,128,iCertGen,0,155,1203400,44
schnorr,2048,128,SKGen,0,155,59200,44
schnorr,2048,128,PKRecon,0,155,5362100,44
schnorr,2048,128,iCertGen,0,156,1251800,44
schnorr,2048,128,SKGen,0,156,59300,44
schnorr,2048,128,PKRecon,0,156,5495400,44
schnorr,2048,128,iCertGen,0,157,1181100,44
schnorr,2048,128,SKGen,0,157,58900,44
schnorr,2048,128,PKRecon,0,157,5239400,44
schnorr,2048,128,iCertGen,0,158,1205200,44
schnorr,2048,128,SKGen,0,158,57800,44
schnorr,2048,128,PKRecon,0,158,5371600,44
schnorr,2048,128,iCertGen,0,159,1241300,44
schnorr,2048,128,SKGen,0,159,59700,44
schnorr,2048,128,PKRecon,0,159,5250100,44
schnorr,2048,128,iCertGen,0,160,1163800,44
schnorr,2048,128,SKGen,0,160,55700,44
schnorr,2048,128,PKRecon,0,160,5030900,44
schnorr,2048,128,iCertGen,0,161,1187200,44
schnorr,2048,128,SKGen,0,161,56800,44
