scheme,bits,lam,op,warmup,rep,elapsed_ns,icert_len_bytes,pk_len_bytes,sk_len_bytes
bls,2048,128,SKGen,0,107,59100,59,48,32
bls,2048,128,PKRecon,0,107,39057700,59,48,32
bls,2048,128,Setup,0,108,9913600,0,48,32
bls,2048,128,iCertGen,0,108,20390000,59,48,32
bls,2048,128,SKGen,0,108,60700,59,48,32
bls,2048,128,PKRecon,0,108,38284200,59,48,32
bls,2048,128,Setup,0,109,9983100,0,48,32
bls,2048,128,iCertGen,0,109,20337600,59,48,32
bls,2048,128,SKGen,0,109,72700,59,48,32
bls,2048,128,PKRecon,0,109,39853700,59,48,32
bls,2048,128,Setup,0,110,9912300,0,48,32
bls,2048,128,iCertGen,0,110,20688000,59,48,32
bls,2048,128,SKGen,0,110,56900,59,48,32
bls,2048,128,PKRecon,0,110,37666200,59,48,32
bls,2048,128,Setup,0,111,9561700,0,48,32
bls,2048,128,iCertGen,0,111,20737300,59,48,32
bls,2048,128,SKGen,0,111,58800,59,48,32
bls,2048,128,PKRecon,0,111,37942100,59,48,32
bls,2048,128,Setup,0,112,10192100,0,48,32
bls,2048,128,iCertGen,0,112,20964900,59,48,32
bls,2048,128,SKGen,0,112,61300,59,48,32
bls,2048,128,PKRecon,0,112,38224300,59,48,32
bls,2048,128,Setup,0,113,10149000,0,48,32
bls,2048,128,iCertGen,0,113,20386900,59,48,32
bls,2048,128,SKGen,0,113,57400,59,48,32
bls,2048,128,PKRecon,0,113,38979100,59,48,32
bls,2048,128,Setup,0,114,9611500,0,48,32
bls,2048,128,iCertGen,0,114,19021500,59,48,32
bls,2048,128,SKGen,0,114,55200,59,48,32
bls,2048,128,PKRecon,0,114,38105800,59,48,32
bls,2048,128,Setup,0,115,9862100,0,48,32
bls,2048,128,iCertGen,0,115,19290900,59,48,32
bls,2048,128,SKGen,0,115,61900,59,48,32
bls,2048,128,PKRecon,0,115,36752900,59,48,32
bls,2048,128,Setup,0,116,9611700,0,48,32
bls,2048,128,iCertGen,0,116,19068900,59,48,32
bls,2048,128,SKGen,0,116,52500,59,48,32
bls,2048,128,PKRecon,0,116,38445400,59,48,32
bls,2048,128,Setup,0,117,9606200,0,48,32
bls,2048,128,iCertGen,0,117,19978200,59,48,32
bls,2048,128,SKGen,0,117,57500,59,48,32
bls,2048,128,PKRecon,0,117,35442200,59,48,32
bls,2048,128,Setup,0,118,9442500,0,48,32
bls,2048,128,iCertGen,0,118,18839800,59,48,32
bls,2048,128,SKGen,0,118,56200,59,48,32
bls,2048,128,PKRecon,0,118,36277100,59,48,32
bls,2048,128,Setup,0,119,9333100,0,48,32
bls,2048,128,iCertGen,0,119,19762700,59,48,32
bls,2048,128,SKGen,0,119,56400,59,48,32
bls,2048,128,PKRecon,0,119,37304100,59,48,32
bls,2048,128,Setup,0,120,8923700,0,48,32
bls,2048,128,iCertGen,0,120,19502500,59,48,32
bls,2048,128,SKGen,0,120,54200,59,48,32
bls,2048,128,PKRecon,0,120,35277800,59,48,32
bls,2048,128,Setup,0,121,9382400,0,48,32
bls,2048,128,iCertGen,0,121,19356500,59,48,32
bls,2048,128,SKGen,0,121,55700,59,48,32
bls,2048,128,PKRecon,0,121,37997800,59,48,32
bls,2048,128,Setup,0,122,9521700,0,48,32
bls,2048,128,iCertGen,0,122,26346800,59,48,32
bls,2048,128,SKGen,0,122,51000,59,48,32
bls,2048,128,PKRecon,0,122,36100100,59,48,32
bls,2048,128,Setup,0,123,9783700,0,48,32
bls,2048,128,iCertGen,0,123,19994200,59,48,32
bls,2048,128,SKGen,0,123,50200,59,48,32
bls,2048,128,PKRecon,0,123,33949600,59,48,32
bls,2048,128,Setup,0,124,9488800,0,48,32
bls,2048,128,iCertGen,0,124,19418600,59,48,32
bls,2048,128,SKGen,0,124,55500,59,48,32
bls,2048,128,PKRecon,0,124,36785700,59,48,32
bls,2048,128,Setup,0,125,9860100,0,48,32
bls,2048,128,iCertGen,0,125,19162700,59,48,32
bls,2048,128,SKGen,0,125,56000,59,48,32
bls,2048,128,PKRecon,0,125,41756100,59,48,32
bls,2048,128,Setup,0,126,10276600,0,48,32
bls,2048,128,iCertGen,0,126,20961400,59,48,32
bls,2048,128,SKGen,0,126,58400,59,48,32
bls,2048,128,PKRecon,0,126,40923800,59,48,32
bls,2048,128,Setup,0,127,10390400,0,48,32
bls,2048,128,iCertGen,0,127,19914300,59,48,32
bls,2048,128,SKGen,0,127,54000,59,48,32
bls,2048,128,PKRecon,0,127,36273100,59,48,32
bls,2048,128,Setup,0,128,10349300,0,48,32
bls,2048,128,iCertGen,0,128,20934200,59,48,32
bls,2048,128,SKGen,0,128,59100,59,48,32
bls,2048,128,PKRecon,0,128,39451500,59,48,32
bls,2048,128,Setup,0,129,10273900,0,48,32
bls,2048,128,iCertGen,0,129,20438300,59,48,32
bls,2048,128,SKGen,0,129,59400,59,48,32
bls,2048,128,PKRecon,0,129,38988900,59,48,32
bls,2048,128,Setup,0,130,10157500,0,48,32
bls,2048,128,iCertGen,0,130,20782200,59,48,32
bls,2048,128,SKGen,0,130,57500,59,48,32
bls,2048,128,PKRecon,0,130,36833800,59,48,32
bls,2048,128,Setup,0,131,10062600,0,48,32
bls,2048,128,iCertGen,0,131,20007700,59,48,32
bls,2048,128,SKGen,0,131,55600,59,48,32
bls,2048,128,PKRecon,0,131,37723800,59,48,32
bls,2048,128,Setup,0,132,10077300,0,48,32
bls,2048,128,iCertGen,0,132,21127300,59,48,32
bls,2048,128,SKGen,0,132,55500,59,48,32
bls,2048,128,PKRecon,0,132,38078200,59,48,32
bls,2048,128,Setup,0,133,10177100,0,48,32
bls,2048,128,iCertGen,0,133,20716700,59,48,32
bls,2048,128,SKGen,0,133,59400,59,48,32
bls,2048,128,PKRecon,0,133,40630700,59,48,32
bls,2048,128,Setup,0,134,9990500,0,48,32
bls,2048,128,iCertGen,0,134,20419500,59,48,32
bls,2048,128,SKGen,0,134,57900,59,48,32
bls,2048,128,PKRecon,0,134,39759200,59,48,32
bls,2048,128,Setup,0,135,10261800,0,48,32
bls,2048,128,iCertGen,0,135,19863000,59,48,32
bls,2048,128,SKGen,0,135,55700,59,48,32
bls,2048,128,PKRecon,0,135,36608400,59,48,32
bls,2048,128,Setup,0,136,10047300,0,48,32
bls,2048,128,iCertGen,0,136,20257000,59,48,32
bls,2048,128,SKGen,0,136,60000,59,48,32
bls,2048,128,PKRecon,0,136,39592000,59,48,32
bls,2048,128,Setup,0,137,9856100,0,48,32
bls,2048,128,iCertGen,0,137,20517900,59,48,32
bls,2048,128,SKGen,0,137,63800,59,48,32
bls,2048,128,PKRecon,0,137,37609200,59,48,32
bls,2048,128,Setup,0,138,9725100,0,48,32
bls,2048,128,iCertGen,0,138,20144500,59,48,32
bls,2048,128,SKGen,0,138,59000,59,48,32
bls,2048,128,PKRecon,0,138,40399700,59,48,32
bls,2048,128,Setup,0,139,9805500,0,48,32
bls,2048,128,iCertGen,0,139,20720900,59,48,32
bls,2048,128,SKGen,0,139,56400,59,48,32
bls,2048,128,PKRecon,0,139,37466700,59,48,32
bls,2048,128,Setup,0,140,9418400,0,48,32
bls,2048,128,iCertGen,0,140,19639500,59,48,32
bls,2048,128,SKGen,0,140,56600,59,48,32
bls,2048,128,PKRecon,0,140,38390800,59,48,32
bls,2048,128,Setup,0,141,9517800,0,48,32
bls,2048,128,iCertGen,0,141,18942200,59,48,32
bls,2048,128,SKGen,0,141,52400,59,48,32
bls,2048,128,PKRecon,0,141,34453500,59,48,32
bls,2048,128,Setup,0,142,9618500,0,48,32
bls,2048,128,iCertGen,0,142,21901100,59,48,32
bls,2048,128,SKGen,0,142,80600,59,48,32
bls,2048,128,PKRecon,0,142,37456500,59,48,32
bls,2048,128,Setup,0,143,9395600,0,48,32
bls,2048,128,iCertGen,0,143,19360200,59,48,32
bls,2048,128,SKGen,0,143,53800,59,48,32
bls,2048,128,PKRecon,0,143,35949600,59,48,32
bls,2048,128,Setup,0,144,9675400,0,48,32
bls,2048,128,iCertGen,0,144,19713400,59,48,32
bls,2048,128,SKGen,0,144,54200,59,48,32
bls,2048,128,PKRecon,0,144,36664600,59,48,32
bls,2048,128,Setup,0,145,9351600,0,48,32
bls,2048,128,iCertGen,0,145,18372200,59,48,32
bls,2048,128,SKGen,0,145,57600,59,48,32
bls,2048,128,PKRecon,0,145,39316600,59,48,32
bls,2048,128,Setup,0,146,9139900,0,48,32
bls,2048,128,iCertGen,0,146,18541000,59,48,32
bls,2048,128,SKGen,0,146,54400,59,48,32
bls,2048,128,PKRecon,0,146,36384700,59,48,32
bls,2048,128,Setup,0,147,9382500,0,48,32
bls,2048,128,iCertGen,0,147,19124800,59,48,32
bls,2048,128,SKGen,0,147,55000,59,48,32
bls,2048,128,PKRecon,0,147,37171000,59,48,32
bls,2048,128,Setup,0,148,9253100,0,48,32
bls,2048,128,iCertGen,0,148,18670600,59,48,32
bls,2048,128,SKGen,0,148,56600,59,48,32
bls,2048,128,PKRecon,0,148,39936700,59,48,32
bls,2048,128,Setup,0,149,9571900,0,48,32
bls,2048,128,iCertGen,0,149,18839200,59,48,32
bls,2048,128,SKGen,0,149,57800,59,48,32
bls,2048,128,PKRecon,0,149,36107500,59,48,32
bls,2048,128,Setup,0,150,9771500,0,48,32
bls,2048,128,iCertGen,0,150,19336300,59,48,32
bls,2048,128,SKGen,0,150,56200,59,48,32
bls,2048,128,PKRecon,0,150,37565400,59,48,32
bls,2048,128,Setup,0,151,9084600,0,48,32
bls,2048,128,iCertGen,0,151,19396900,59,48,32
bls,2048,128,SKGen,0,151,54400,59,48,32
bls,2048,128,PKRecon,0,151,37672400,59,48,32
bls,2048,128,Setup,0,152,9440200,0,48,32
bls,2048,128,iCertGen,0,152,18960800,59,48,32
bls,2048,128,SKGen,0,152,52000,59,48,32
bls,2048,128,PKRecon,0,152,35097200,59,48,32
bls,2048,128,Setup,0,153,9737000,0,48,32
bls,2048,128,iCertGen,0,153,19513800,59,48,32
bls,2048,128,SKGen,0,153,56600,59,48,32
bls,2048,128,PKRecon,0,153,37414000,59,48,32
bls,2048,128,Setup,0,154,9814200,0,48,32
bls,2048,128,iCertGen,0,154,19626300,59,48,32
bls,2048,128,SKGen,0,154,55800,59,48,32
bls,2048,128,PKRecon,0,154,37432900,59,48,32
bls,2048,128,Setup,0,155,10647100,0,48,32
bls,2048,128,iCertGen,0,155,21055000,59,48,32
bls,2048,128,SKGen,0,155,56700,59,48,32
bls,2048,128,PKRecon,0,155,38499700,59,48,32
bls,2048,128,Setup,0,156,10298400,0,48,32
bls,2048,128,iCertGen,0,156,21438100,59,48,32
bls,2048,128,SKGen,0,156,60500,59,48,32
bls,2048,128,PKRecon,0,156,40594600,59,48,32
bls,2048,128,Setup,0,157,9642100,0,48,32
bls,2048,128,iCertGen,0,157,19912100,59,48,32
bls,2048,128,SKGen,0,157,55000,59,48,32
bls,2048,128,PKRecon,0,157,36437600,59,48,32
bls,2048,128,Setup,0,158,10068100,0,48,32
bls,2048,128,iCertGen,0,158,20430700,59,48,32
bls,2048,128,SKGen,0,158,56600,59,48,32
bls,2048,128,PKRecon,0,158,38996700,59,48,32
bls,2048,128,Setup,0,159,10417000,0,48,32
bls,2048,128,iCertGen,0,159,20949000,59,48,32
bls,2048,128,SKGen,0,159,58800,59,48,32
bls,2048,128,PKRecon,0,159,38623400,59,48,32
bls,2048,128,Setup,0,160,10242900,0,48,32
bls,2048,128,iCertGen,0,160,20536700,59,48,32
bls,2048,128,SKGen,0,160,58200,59,48,32
bls,2048,128,PKRecon,0,160,37837700,59,48,32
bls,2048,128,Setup,0,161,10156000,0,48,32
bls,2048,128,iCertGen,0,161,21170000,59,48,32
bls,2048,128,SKGen,0,161,59400,59,48,32
bls,2048,128,PKRecon,0,161,39631100,59,48,32
bls,2048,128,Setup,0,162,10287100,0,48,32
bls,2048,128,iCertGen,0,162,20346500,59,48,32
bls,2048,128,SKGen,0,162,58100,59,48,32
bls,2048,128,PKRecon,0,162,38611700,59,48,32
bls,2048,128,Setup,0,163,9975600,0,48,32
bls,2048,128,iCertGen,0,163,20613800,59,48,32
bls,2048,128,SKGen,0,163,58600,59,48,32
bls,2048,128,PKRecon,0,163,38748000,59,48,32
bls,2048,128,Setup,0,164,10116800,0,48,32
bls,2048,128,iCertGen,0,164,20400200,59,48,32
bls,2048,128,SKGen,0,164,59300,59,48,32
bls,2048,128,PKRecon,0,164,43438500,59,48,32
bls,2048,128,Setup,0,165,10084400,0,48,32
bls,2048,128,iCertGen,0,165,19880200,59,48,32
bls,2048,128,SKGen,0,165,57700,59,48,32
bls,2048,128,PKRecon,0,165,38592400,59,48,32
bls,2048,128,Setup,0,166,10622900,0,48,32
bls,2048,128,iCertGen,0,166,21237800,59,48,32
bls,2048,128,SKGen,0,166,58500,59,48,32
bls,2048,128,PKRecon,0,166,38489800,59,48,32
bls,2048,128,Setup,0,167,10303300,0,48,32
bls,2048,128,iCertGen,0,167,19900900,59,48,32
bls,2048,128,SKGen,0,167,59700,59,48,32
bls,2048,128,PKRecon,0,167,39080000,59,48,32
bls,2048,128,Setup,0,168,9939700,0,48,32
bls,2048,128,iCertGen,0,168,23529400,59,48,32
bls,2048,128,SKGen,0,168,60100,59,48,32
bls,2048,128,PKRecon,0,168,38737300,59,48,32
bls,2048,128,Setup,0,169,9771400,0,48,32
bls,2048,128,iCertGen,0,169,20841100,59,48,32
bls,2048,128,SKGen,0,169,58300,59,48,32
bls,2048,128,PKRecon,0,169,38361500,59,48,32
bls,2048,128,Setup,0,170,9443800,0,48,32
bls,2048,128,iCertGen,0,170,18747000,59,48,32
bls,2048,128,SKGen,0,170,53000,59,48,32
bls,2048,128,PKRecon,0,170,35096400,59,48,32
bls,2048,128,Setup,0,171,9819000,0,48,32
bls,2048,128,iCertGen,0,171,19577100,59,48,32
bls,2048,128,SKGen,0,171,55700,59,48,32
bls,2048,128,PKRecon,0,171,36414800,59,48,32
bls,2048,128,Setup,0,172,9592900,0,48,32
bls,2048,128,iCertGen,0,172,19214500,59,48,32
bls,2048,128,SKGen,0,172,54900,59,48,32
bls,2048,128,PKRecon,0,172,35834100,59,48,32
bls,2048,128,Setup,0,173,9296700,0,48,32
bls,2048,128,iCertGen,0,173,18932500,59,48,32
bls,2048,128,SKGen,0,173,55600,59,48,32
bls,2048,128,PKRecon,0,173,34888600,59,48,32
bls,2048,128,Setup,0,174,9494600,0,48,32
bls,2048,128,iCertGen,0,174,19151100,59,48,32
bls,2048,128,SKGen,0,174,55200,59,48,32
bls,2048,128,PKRecon,0,174,36072300,59,48,32
bls,2048,128,Setup,0,175,9404900,0,48,32
bls,2048,128,iCertGen,0,175,18907000,59,48,32
bls,2048,128,SKGen,0,175,58100,59,48,32
bls,2048,128,PKRecon,0,175,38886700,59,48,32
bls,2048,128,Setup,0,176,9459800,0,48,32
bls,2048,128,iCertGen,0,176,19641400,59,48,32
bls,2048,128,SKGen,0,176,55900,59,48,32
bls,2048,128,PKRecon,0,176,38237300,59,48,32
bls,2048,128,Setup,0,177,9873600,0,48,32
bls,2048,128,iCertGen,0,177,19567900,59,48,32
bls,2048,128,SKGen,0,177,53700,59,48,32
bls,2048,128,PKRecon,0,177,35704900,59,48,32
bls,2048,128,Setup,0,178,9128100,0,48,32
bls,2048,128,iCertGen,0,178,19698000,59,48,32
bls,2048,128,SKGen,0,178,58900,59,48,32
bls,2048,128,PKRecon,0,178,39162200,59,48,32
bls,2048,128,Setup,0,179,9583900,0,48,32
bls,2048,128,iCertGen,0,179,19365400,59,48,32
bls,2048,128,SKGen,0,179,57500,59,48,32
bls,2048,128,PKRecon,0,179,38847900,59,48,32
bls,2048,128,Setup,0,180,9377700,0,48,32
bls,2048,128,iCertGen,0,180,18774300,59,48,32
bls,2048,128,SKGen,0,180,57400,59,48,32
bls,2048,128,PKRecon,0,180,38532000,59,48,32
bls,2048,128,Setup,0,181,9194300,0,48,32
bls,2048,128,iCertGen,0,181,18645700,59,48,32
bls,2048,128,SKGen,0,181,54300,59,48,32
bls,2048,128,PKRecon,0,181,36021500,59,48,32
bls,2048,128,Setup,0,182,9338100,0,48,32
bls,2048,128,iCertGen,0,182,19801300,59,48,32
bls,2048,128,SKGen,0,182,58500,59,48,32
bls,2048,128,PKRecon,0,182,36175400,59,48,32
bls,2048,128,Setup,0,183,9209800,0,48,32
bls,2048,128,iCertGen,0,183,18654900,59,48,32
bls,2048,128,SKGen,0,183,54200,59,48,32
bls,2048,128,PKRecon,0,183,36326600,59,48,32
bls,2048,128,Setup,0,184,9561200,0,48,32
bls,2048,128,iCertGen,0,184,19466300,59,48,32
bls,2048,128,SKGen,0,184,56600,59,48,32
bls,2048,128,PKRecon,0,184,38739600,59,48,32
bls,2048,128,Setup,0,185,9694300,0,48,32
bls,2048,128,iCertGen,0,185,19804200,59,48,32
bls,2048,128,SKGen,0,185,56100,59,48,32
bls,2048,128,PKRecon,0,185,37351600,59,48,32
bls,2048,128,Setup,0,186,9646100,0,48,32
bls,2048,128,iCertGen,0,186,19325400,59,48,32
bls,2048,128,SKGen,0,186,51300,59,48,32
bls,2048,128,PKRecon,0,186,33774600,59,48,32
bls,2048,128,Setup,0,187,9748700,0,48,32
bls,2048,128,iCertGen,0,187,18983600,59,48,32
bls,2048,128,SKGen,0,187,56000,59,48,32
bls,2048,128,PKRecon,0,187,37136800,59,48,32
bls,2048,128,Setup,0,188,10019000,0,48,32
bls,2048,128,iCertGen,0,188,19134200,59,48,32
bls,2048,128,SKGen,0,188,55600,59,48,32
bls,2048,128,PKRecon,0,188,37715100,59,48,32
bls,2048,128,Setup,0,189,15750800,0,48,32
bls,2048,128,iCertGen,0,189,18921400,59,48,32
bls,2048,128,SKGen,0,189,56200,59,48,32
bls,2048,128,PKRecon,0,189,38004500,59,48,32
bls,2048,128,Setup,0,190,9661600,0,48,32
bls,2048,128,iCertGen,0,190,19649500,59,48,32
bls,2048,128,SKGen,0,190,55600,59,48,32
bls,2048,128,PKRecon,0,190,36099000,59,48,32
bls,2048,128,Setup,0,191,9440700,0,48,32
bls,2048,128,iCertGen,0,191,19379200,59,48,32
bls,2048,128,SKGen,0,191,56100,59,48,32
bls,2048,128,PKRecon,0,191,36828100,59,48,32
bls,2048,128,Setup,0,192,9617900,0,48,32
bls,2048,128,iCertGen,0,192,19508800,59,48,32
bls,2048,128,SKGen,0,192,52600,59,48,32
bls,2048,128,PKRecon,0,192,35763900,59,48,32
bls,2048,128,Setup,0,193,10026000,0,48,32
bls,2048,128,iCertGen,0,193,19857500,59,48,32
bls,2048,128,SKGen,0,193,57600,59,48,32
bls,2048,128,PKRecon,0,193,37244000,59,48,32
bls,2048,128,Setup,0,194,9793900,0,48,32
bls,2048,128,iCertGen,0,194,19722800,59,48,32
bls,2048,128,SKGen,0,194,51800,59,48,32
bls,2048,128,PKRecon,0,194,34485400,59,48,32
bls,2048,128,Setup,0,195,9499900,0,48,32
bls,2048,128,iCertGen,0,195,19653800,59,48,32
bls,2048,128,SKGen,0,195,54600,59,48,32
bls,2048,128,PKRecon,0,195,37238100,59,48,32
bls,2048,128,Setup,0,196,9636600,0,48,32
bls,2048,128,iCertGen,0,196,18453100,59,48,32
bls,2048,128,SKGen,0,196,54700,59,48,32
bls,2048,128,PKRecon,0,196,38097400,59,48,32
bls,2048,128,Setup,0,197,9774200,0,48,32
bls,2048,128,iCertGen,0,197,19960600,59,48,32
bls,2048,128,SKGen,0,197,52400,59,48,32
bls,2048,128,PKRecon,0,197,33916000,59,48,32
bls,2048,128,Setup,0,198,9544500,0,48,32
bls,2048,128,iCertGen,0,198,19630700,59,48,32
bls,2048,128,SKGen,0,198,55800,59,48,32
bls,2048,128,PKRecon,0,198,36508500,59,48,32
bls,2048,128,Setup,0,199,9574500,0,48,32
bls,2048,128,iCertGen,0,199,19699900,59,48,32
bls,2048,128,SKGen,0,199,54200,59,48,32
bls,2048,128,PKRecon,0,199,36286700,59,48,32
